image_name,pred_shape,pred_color,pred_form,pred_imprint,top1_medicine,top1_score,top2_medicine,top2_score,top3_medicine,top3_score,true_label,true_medicine
604290788.jpg,OVAL,BLUE,C42998,AARFARINTARIN,Warfarin Sodium,2.0642857142857145,Warfarin Sodium,2.0642857142857145,Warfarin Sodium,2.0642857142857145,4WARFARINTARO,Warfarin Sodium
000851718.jpg,OVAL,WHITE,C42998,W17115,ZOLPIDEM TARTRATE,2.216666666666667,"Butalbital, Acetaminophen, and Caffeine",2.143939393939394,"Butalbital, Acetaminophen, and Caffeine",2.0833333333333335,W1714,Potassium Chloride
65162-0769-10_NLMIMAGE10_AB3CD586.jpg,OVAL,WHITE,C42998,AND6071,Alendronate Sodium,1.905844155844156,Potassium Chloride,1.8055555555555556,Guanfacine Hydrochloride,1.793956043956044,76910AN,Warfarin Sodium
604290174.jpg,OVAL,WHITE,C42931,G20,Atorvastatin Calcium,2.216666666666667,Citalopram,2.0833333333333335,Citalopram,2.0833333333333335,E20,Citalopram
008320303.jpg,ROUND,BROWN,C42992,802200,Chlorpromazine Hydrochloride,2.2335164835164836,Chlorpromazine Hydrochloride,1.9368131868131868,Chlorpromazine Hydrochloride,1.75,832100,Chlorpromazine Hydrochloride
00087-2875-32_F212F937.jpg,OVAL,PINK,C42931,2875,Irbesartan and Hydrochlorothiazide,2.5,AVALIDE,2.5,Irbesartan,2.0,2875,AVALIDE
51285-0275-01_NLMIMAGE10_833641D2.jpg,ROUND,ORANGE,C42931,BARRER27,Levitra,1.875,Levitra,1.875,Levitra,1.875,REVIAB275,REVIA
006034180.jpg,ROUND,YELLOW,C42998,E126,Letrozole,2.5,Bumetanide,2.0166666666666666,Bumetanide,2.0166666666666666,E126,Letrozole
537460179.jpg,OVAL,WHITE,C42998,IP197,Sulfamethoxazole and Trimethoprim,1.9772727272727273,Naproxen Sodium,1.893939393939394,Naproxen Sodium,1.893939393939394,IP179,Metformin Hydrochloride
597623726.jpg,ROUND,PINK,C42998,G3726,glyburide,2.75,glyburide,2.1,glyburide,2.1,G3726,glyburide
009046205.jpg,CAPSULE,WHITE,C25158,WESTWARD189,Lithium Carbonate,2.2642857142857142,Amoxicillin,2.1923076923076925,Colchicine,2.119565217391304,WESTWARD3188,Lithium Carbonate
00781-5710-01_NLMIMAGE10_EE0DF71F.jpg,OVAL,WHITE,C42927,U100,CARBIDOPA AND LEVODOPA,2.0,NOXAFIL,1.8571428571428572,Potassium Chloride,1.8166666666666664,US10,Potassium Chloride
00093-7272-05_NLMIMAGE10_A542D2F6.jpg,ROUND,WHITE,C42998,TEVA7272,Pioglitazone,2.580065359477124,Pioglitazone,2.3513071895424833,Pioglitazone,2.3513071895424833,TEVA7272,Pioglitazone
ATX01580.jpg,ROUND,ORANGE,C42931,APOBU75,Bupropion Hydrochloride,2.4027777777777777,Bupropion Hydrochloride,2.4027777777777777,Benazepril Hydrochloride,1.7916666666666665,APOBU75,Bupropion Hydrochloride
510790930.jpg,ROUND,WHITE,C42931,MC32,Carvedilol,2.438888888888889,Carvedilol,2.438888888888889,Carvedilol,2.438888888888889,MC32,Carvedilol
651620641.jpg,ROUND,WHITE,C42998,AN641,Flecainide Acetate,2.4924242424242427,Flecainide Acetate,2.143939393939394,Primidone,1.9500000000000002,AN641,Flecainide Acetate
003785504.jpg,ROUND,WHITE,C42998,MM40,Spironolactone and Hydrochlorothiazide,2.0166666666666666,Clorazepate Dipotassium,2.0,Hydromorphone Hydrochloride,1.8214285714285714,MN40,Ropinirole
669930405.jpg,OVAL,WHITE,C42998,URS785,Urso 250,2.5,Ursodiol,2.25,Urso Forte,1.8333333333333335,URS785,Ursodiol
00591-3153-01_FB0E7DE3.jpg,CAPSULE,WHITE,C25158,GECCEEECD10,RETROVIR,1.5694444444444444,Zaleplon,1.375668449197861,nizatidine,1.3318181818181818,WPIMINOCYCLINE75,Minocycline Hydrochloride
00054-4182-25_77233BF9.jpg,ROUND,PINK,C42998,54439,Dexamethasone,2.159090909090909,Dexamethasone,2.159090909090909,Cyclophosphamide,1.893939393939394,54943,Dexamethasone
000711014.jpg,CAPSULE,WHITE,C25158,MAMGEXOL75,CLOMIPRAMINE HYDROCHLORIDE,1.675,CLOMIPRAMINE HYDROCHLORIDE,1.675,ANAFRANIL,1.562636165577342,PFIZERPGN75,Lyrica
68382-0272-01_NLMIMAGE10_08470408.jpg,OVAL,PURPLE,C42931,272,Etodolac,2.25,Avapro,2.107142857142857,Irbesartan,2.107142857142857,272,Etodolac
684620104.jpg,CAPSULE,PINK,C42931,200,Fluconazole,2.25,Fluconazole,2.25,Nexavar,2.25,200,Fluconazole
68462-0500-33_NLMIMAGE10_CA3CE547.jpg,ROUND,WHITE,C42998,F11,zolmiptriptan,2.5,Amlodipine Besylate,2.0833333333333335,Losartan Potassium,1.9666666666666668,F11,zolmiptriptan
003782005.jpg,ROUND,BROWN,C42992,MP5,Paroxetine Hydrochloride,1.8571428571428572,TOLMETIN SODIUM,1.6,SPIRONOLACTONE,1.6,MP5,Paroxetine Hydrochloride
50844-0453-44_NLMIMAGE10_3D391EE8.jpg,ROUND,RED,C42931,44543,Non-Drowsy Suphedrine PE Congestion,2.3257575757575757,Mucus Relief Chest Congestion,1.7272727272727273,Desipramine Hydrochloride,1.65,44453,Non-Drowsy Suphedrine PE Congestion
000780017.jpg,ROUND,WHITE,C42931,AELATEEL22,ZAFIRLUKAST,1.75,ACCOLATE,1.75,ZAFIRLUKAST,1.55,PARLODEL212,Parlodel
633040792.jpg,ROUND,PINK,C42931,RX79,Simvastatin,2.188888888888889,Simvastatin,2.188888888888889,Simvastatin,2.188888888888889,RX792,Simvastatin
433530032.jpg,OVAL,WHITE,C42998,FAF,Fenofibrate,1.4833333333333334,Fenofibrate,1.4833333333333334,Tricor,1.4833333333333334,FO,Tricor
00172-4357-49_622DB11D.jpg,ROUND,BROWN,C42931,AATSO55150,Labetalol hydrochloride,1.75,Labetalol hydrochloride,1.75,Labetalol hydrochloride,1.75,4357150,Ranitidine
523430047.jpg,CAPSULE,WHITE,C42931,A34,Cefuroxime Axetil,2.5,Cefuroxime Axetil,2.25,Cefuroxime Axetil,2.25,A34,Cefuroxime Axetil
00832-1080-00_C0266053.jpg,ROUND,WHITE,C42998,BMS250MG,SPRYCEL,1.9166666666666665,SPRYCEL,1.9166666666666665,PrandiMet,1.761437908496732,832BM05,Benztropine Mesylate
00093440501.jpg,OVAL,WHITE,C42998,4000400,Clozapine,1.6666666666666665,Gabapentin,1.6583333333333332,Gabapentin,1.6583333333333332,4405200,Clozapine
005913762.jpg,CAPSULE,WHITE,C25158,BA66,Amlodipine and Benazepril Hydrochloride,1.75,Metoprolol tartrate,1.5714285714285714,Gabapentin,1.5714285714285714,AB6,Amlodipine and Benazepril Hydrochloride
00185-0674-01_NLMIMAGE10_2645933C.jpg,CAPSULE,GREEN,C25158,E631,Hydroxyzine Pamoate,2.25,hydroxyzine pamoate,2.25,HYDROXYZINE PAMOATE,2.0388888888888888,E613,hydroxyzine pamoate
001730714.jpg,DIAMOND,GRAY,C42931,GXEF7,EPIVIR,2.143939393939394,EPIVIR,2.143939393939394,CEFTIN,1.643939393939394,GXEJ7,EPIVIR
605052593.jpg,ROUND,WHITE,C42998,APOA10,Alendronate Sodium,2.53021978021978,Amlodipine Besylate,2.1,Trazodone Hydrochloride,2.0892857142857144,APOA10,Alendronate Sodium
00093-8120-01_NLMIMAGE10_8C364652.jpg,ROUND,WHITE,C42998,NN500,Chloroquine Phosphate,2.35,Daliresp,1.9500000000000002,Daliresp,1.9500000000000002,N5901,Doxazosin
433530787.jpg,ROUND,YELLOW,C42931,SZ21,Sertraline Hydrochloride,2.0,Losartan potassium,1.9666666666666668,Losartan potassium,1.9666666666666668,S127,Sertraline Hydrochloride
003780860.jpg,ROUND,GREEN,C42998,1CM1,Clozapine,1.8388888888888888,Clonazepam,1.6833333333333336,Clonazepam,1.6833333333333336,C11M,Clozapine
63459070060.jpg,CAPSULE,ORANGE,C25158,DIG1211100MG,Gabapentin,2.032608695652174,Gabapentin,2.032608695652174,Gabapentin,2.032608695652174,15MGCCEPHALON,AMRIX
433530892.jpg,OVAL,WHITE,C42931,PD1502,ATORVASTATIN CALCIUM,2.1055555555555556,Lipitor,2.1055555555555556,ATORVASTATIN CALCIUM,2.1055555555555556,PD15620,ATORVASTATIN CALCIUM
00093-4336-01_CA2DE50F.jpg,CAPSULE,WHITE,C25158,MYLAN380MG,Doxepin Hydrochloride,1.9500000000000002,Doxepin Hydrochloride,1.9500000000000002,Fluvastatin Sodium,1.9,43361MG,Terazosin hydrochloride
589140117.jpg,OVAL,WHITE,C42998,19611,Gemfibrozil,1.8166666666666664,TERBUTALINE SULFATE,1.7954545454545454,TERBUTALINE SULFATE,1.7954545454545454,V169116,Viokace
59630-0701-48_D916EC97.jpg,ROUND,WHITE,C42998,ARO15,Carbamazepine,1.9880952380952381,Carbamazepine,1.9880952380952381,Orapred,1.9090909090909092,ORA15,Orapred
00172-4097-60.jpg,ROUND,WHITE,C42998,TV9007,Hydroxyzine Hydrochloride,1.8333333333333335,TENORMIN,1.7954545454545454,TARCEVA,1.7954545454545454,4097TV,Baclofen
762820412.jpg,ROUND,BLUE,C42931,IG241,Finasteride,2.3257575757575757,Escitalopram oxalate,1.893939393939394,Escitalopram oxalate,1.893939393939394,IG412,Finasteride
681800122.jpg,CAPSULE,GREEN,C25158,PIOVINTIN500MG,Dilantin,1.6805555555555556,Dilantin,1.6100569259962048,Hydroxyzine Pamoate,1.5958333333333332,500LUPIN,Cephalexin
68180-0467-01_3A089D34.jpg,OVAL,GREEN,C42998,LUC10,Lovastatin,1.9772727272727273,Allergy Relief,1.7000000000000002,Lortab,1.5952380952380953,LUG01,Lovastatin
00004-0801-85_NLMIMAGE10_8E41C70E.jpg,CAPSULE,WHITE,C25158,REOCMETN50MG,TEMODAR,1.870879120879121,Tamiflu,1.6920289855072463,Tamiflu,1.6920289855072463,ROCHE45MG,Tamiflu
00555015802.jpg,CAPSULE,GREEN,C25158,BARRORIN50,Chlordiazepoxide Hydrochloride,1.8055555555555556,Chlordiazepoxide Hydrochloride,1.8055555555555556,Nortriptyline Hydrochloride,1.75,BARR158,Chlordiazepoxide Hydrochloride
000912489.jpg,CAPSULE,WHITE,C25158,SASTWARD180MG,Lithium Carbonate,1.7711640211640212,TEMODAR,1.6666666666666665,RAPAFLO,1.6547619047619049,SCHWARZ2489VERELAN180MG,VERELAN
604290187.jpg,ROUND,WHITE,C42998,APOTI50,Trazodone Hydrochloride,2.3214285714285716,Trazodone Hydrochloride,2.3214285714285716,cilostazol,2.0558823529411767,APOT50,Trazodone Hydrochloride
00093-7152-98_EE27F76F.jpg,ROUND,YELLOW,C42931,TV7525,Tivicay,1.8611111111111112,Amlodipine and Valsartan,1.7954545454545454,Amlodipine and Valsartan,1.7954545454545454,7152TV,Simvastatin
00093-0537-01_942B4A7A.jpg,OVAL,WHITE,C42931,93537,Naproxen Sodium,2.4924242424242427,Naproxen Sodium,2.143939393939394,Ursodiol,1.9880952380952381,93537,Naproxen Sodium
646790949.jpg,OVAL,WHITE,C42998,W949,Clarithromycin,2.5,Mirtazapine,1.8571428571428572,Lisinopril,1.7666666666666666,W949,Clarithromycin
00093-7434-98_NLMIMAGE10_DD436E9B.jpg,OVAL,BROWN,C42931,TEVA7443,Levofloxacin,1.8725490196078431,Levofloxacin,1.8725490196078431,Fluvastatin,1.8300653594771241,7434TEVA,Valsartan
00093738656.jpg,CAPSULE,ORANGE,C25158,937386937368,Venlafaxine Hydrochloride,2.0555555555555554,Venlafaxine Hydrochloride,2.0555555555555554,Ramipril,2.0240740740740737,937386937386,Venlafaxine Hydrochloride
006033901.jpg,ROUND,WHITE,C42998,3550V,Hydrocortisone,2.143939393939394,"Butalbital, Acetaminophen and Caffeine",2.143939393939394,"Butalbital, Acetaminophen and Caffeine",2.143939393939394,3580V,Hydrocortisone
000876674.jpg,CAPSULE,WHITE,C25158,BMS600MG610,VIDEX EC,1.7256410256410255,VIDEX EC,1.7256410256410255,Nortriptyline Hydrochloride,1.5871428571428572,BMS400MG6674,VIDEX EC
000780538.jpg,OVAL,PINK,C42931,LDL,Tyzeka,1.8333333333333335,Amturnide,1.4357142857142855,SIMVASTATIN,1.3611111111111112,LDT,Tyzeka
000540111.jpg,ROUND,WHITE,C42998,54327,Perindopril Erbumine,2.4924242424242427,Quetiapine Fumarate,2.143939393939394,Quetiapine Fumarate,2.143939393939394,54327,Perindopril Erbumine
001870796.jpg,CAPSULE,BLUE,C25158,CDDIZERD0DINECANECANECD10MG,Cardizem CD,1.624074074074074,Cardizem CD,1.624074074074074,Cardizem CD,1.5796296296296295,CARDIZEMCD180MG,Cardizem CD
604290046.jpg,ROUND,PINK,C42998,WW64,Lisinopril with Hydrochlorothiazide,2.188888888888889,Lisinopril with Hydrochlorothiazide,2.188888888888889,Lisinopril with Hydrochlorothiazide,2.188888888888889,WW64,Lisinopril with Hydrochlorothiazide
534890370.jpg,ROUND,RED,C42931,MP77,Amitriptyline Hydrochloride,2.107142857142857,Amitriptyline Hydrochloride,2.107142857142857,Hydroxyzine hydrochloride,2.0,MP773,Felodipine
00378-0186-01_5626AB25.jpg,ROUND,WHITE,C42998,WATSON181,clomiphene citrate,2.3921052631578945,Glipizide,2.1868421052631577,Diethylpropion HCl Immediate-Release,2.1868421052631577,MYLAN186,Clonidine Hydrochloride
674050650.jpg,CAPSULE,WHITE,C25158,298424,Doxycycline Hyclate,2.216666666666667,Doxycycline Hyclate,1.9666666666666668,Doxycycline Hyclate,1.9666666666666668,2984,Doxycycline Hyclate
00603-2407-21_E023707B.jpg,OVAL,WHITE,C42998,2626V,Baclofen,2.159090909090909,Benztropine Mesylate,2.143939393939394,Benztropine Mesylate,2.143939393939394,2266V,Baclofen
420230124.jpg,CAPSULE,RED,C25158,DANTRIUM0MG,Dantrium,1.6253196930946292,Dipentum,1.5923076923076924,Dantrium,1.586904761904762,DANTRIUM25MG01490030,Dantrium
16571-0215-22_NLMIMAGE10_4D4326F9.jpg,CAPSULE,PINK,C42931,TP500,Tindazole,2.4924242424242427,Tindamax,1.893939393939394,NIACIN,1.7000000000000002,TP500,Tindazole
000251021.jpg,OVAL,YELLOW,C42931,SARAACETEL100,Sertraline Hydrochloride,1.717948717948718,SEROQUEL,1.6015384615384616,ZANTAC,1.5517241379310345,ALDACTAZIDE50SEARLE1021,ALDACTAZIDE
00093-8344-10_250912F8.jpg,ROUND,GREEN,C42998,N4355,Metformin Hydrochloride,1.85,Glyburide,1.8452380952380953,Naratriptan,1.7272727272727273,N3445,Glyburide
00603-6345-02_NLMIMAGE10_16478B3C.jpg,OVAL,RED,C42931,L25,Valsartan and Hydrochlorothiazide,2.107142857142857,anti diarrheal,1.9666666666666668,Levetiracetam,1.85,L235,Valsartan and Hydrochlorothiazide
005364306.jpg,OVAL,WHITE,C42927,GCC339,FIBER TABS,1.8406593406593408,Fiber Lax,1.8406593406593408,OXYBUTYNIN CHLORIDE,1.4333333333333333,CPC339,Fiber Lax
60505-2675-03_NLMIMAGE10_214910A8.jpg,ROUND,YELLOW,C42998,APORIA15,Aripiprazole,1.9388888888888889,Risperidone,1.8725490196078431,Meloxicam,1.8055555555555556,ARI15APO,Aripiprazole
000544180.jpg,ROUND,BLUE,C42998,54690,Dexamethasone,2.3257575757575757,Dexamethasone,2.3257575757575757,Cyclophosphamide,2.143939393939394,54960,Dexamethasone
510790768.jpg,CAPSULE,PURPLE,C42916,MYLAN7272,Zonisamide,2.042105263157895,Zonisamide,2.042105263157895,Diltiazem Hydrochloride,1.981578947368421,MYLAN6727,Zonisamide
50419-0701-05_SPLIMAGE30_091904A8.jpg,ROUND,PINK,C42931,ACAACAC30,Adalat CC,1.6666666666666665,Adalat CC,1.5714285714285714,Adalat CC,1.5714285714285714,30ADALATCC,Adalat CC
50111-0307-01_8429422A.jpg,ROUND,WHITE,C42931,TV307,Hydroxyzine Hydrochloride,2.4924242424242427,Hydroxyzine Hydrochloride,2.143939393939394,Hydroxyzine Hydrochloride,2.143939393939394,PA307,Hydroxyzine Hydrochloride
003788629.jpg,CAPSULE,WHITE,C25158,MYLANETT135,Doxepin Hydrochloride,2.148268398268398,Doxepin Hydrochloride,2.148268398268398,Flurazepam Hydrochloride,2.0530303030303028,MYLANFE134,Fenofibrate
16714-0331-01_NLMIMAGE10_39449CD4.jpg,OVAL,YELLOW,C42931,L16L,Donepezil Hydrochloride,1.75,Probenecid,1.625,Probenecid,1.625,L116,Leflunomide
604290197.jpg,OVAL,BLUE,C42931,MYLAN442,Verapamil Hydrochloride,2.107843137254902,Verapamil Hydrochloride,2.107843137254902,Verapamil Hydrochloride,2.107843137254902,MYLAN244,Verapamil Hydrochloride
00093964301.jpg,ROUND,YELLOW,C42931,937464,Prochlorperazine Maleate,1.9368131868131868,Rabeprazole Sodium,1.893939393939394,Rabeprazole Sodium,1.893939393939394,939643,Prochlorperazine Maleate
604290286.jpg,ROUND,WHITE,C42931,APOALL,Olanzapine,1.8611111111111112,Olanzapine,1.8611111111111112,Anastrozole,1.8214285714285714,APOAN1,Anastrozole
510790928.jpg,ROUND,WHITE,C42998,E10,Sulindac,2.5,Sulindac,2.5,Labetalol HCl,2.5,E10,Labetalol HCl
658620078.jpg,OVAL,WHITE,C42931,C93,Ciprofloxacin,2.107142857142857,Azor,1.8333333333333335,FIBER TABS,1.6357142857142857,C93,Ciprofloxacin
510790078.jpg,CAPSULE,RED,C25158,RDY005,ziprasidone hydrochloride,1.6868131868131868,Rivastigmine Tartrate,1.6868131868131868,ziprasidone hydrochloride,1.6868131868131868,BARR30250,Hydroxyzine Pamoate
00115-3511-01_C60E6313.jpg,ROUND,WHITE,C42998,GGC52,Promethazine Hydrochloride,2.1,Promethazine Hydrochloride,1.9772727272727273,Promethazine Hydrochloride,1.9772727272727273,G3511,Pyridostigmine Bromide
005913331.jpg,ROUND,WHITE,C42927,MPI3331,Bupropion Hydrochloride,2.05,Bupropion Hydrochloride,1.7916666666666665,Acetaminophen and Codeine,1.697802197802198,WPI3331,Bupropion Hydrochloride
003785157.jpg,ROUND,ORANGE,C42931,M715,Olanzapine,2.238888888888889,MENEST,1.8571428571428572,Cyclobenzaprine Hydrochloride,1.7888888888888888,M157,Olanzapine
00093730465.jpg,ROUND,WHITE,C42998,937300,Clemastine Fumarate,2.0833333333333335,Ketoconazole,2.0833333333333335,Mirtazapine,1.9835164835164836,937304,Mirtazapine
669930048.jpg,ROUND,WHITE,C42930,7655,Olanzapine,2.5,Olanzapine,2.0,Olanzapine,2.0,7653,Olanzapine
003781051.jpg,ROUND,WHITE,C42998,ME15,Enalapril Maleate,2.438888888888889,Diphenoxylate Hydrochloride and Atropine Sulfate,2.25,Diphenoxylate Hydrochloride and Atropine Sulfate,2.25,ME15,Enalapril Maleate
688500004.jpg,ROUND,WHITE,C42931,E6,Ethambutol Hydrochloride,2.75,Ethambutol Hydrochloride,2.75,Protriptyline hydrochloride,1.9666666666666668,E6,Ethambutol Hydrochloride
604290313.jpg,ROUND,PINK,C42931,T004,Donepezil Hydrochloride,2.5,Etodolac,2.0,Etodolac,2.0,T400,Etodolac
23155-0234-05_NLMIMAGE10_6B3B35A9.jpg,OVAL,ORANGE,C42998,T23,glyburide-metformin hydrochloride,2.0833333333333335,Enalapril Maleate and Hydrochlorothiazide,1.8333333333333335,Sertraline Hydrochloride,1.8333333333333335,I23,glyburide-metformin hydrochloride
433530815.jpg,OVAL,WHITE,C42931,APOATV80,ATORVASTATIN CALCIUM,2.580065359477124,ATORVASTATIN CALCIUM,2.580065359477124,ATORVASTATIN CALCIUM,2.580065359477124,APOATV80,ATORVASTATIN CALCIUM
49884-0576-11_NLMIMAGE10_BA3F5D3A.jpg,OVAL,WHITE,C42931,P657,Amlodipine and Valsartan,1.988888888888889,Carvedilol,1.8214285714285714,Tranexamic Acid,1.7666666666666666,P576,Amlodipine and Valsartan
000851425.jpg,CAPSULE,WHITE,C25158,ANDINACTAN00MG,Dilantin,1.875,Dilantin,1.8012333965844403,Neurontin,1.7244816586921852,TEMODAR140MG,TEMODAR
00093-5245-65_NLMIMAGE10_9735CB8E.jpg,ROUND,YELLOW,C42998,TVR15,Aripiprazole,1.8452380952380953,Meloxicam,1.75,Olanzapine,1.7380952380952381,TVU15,Olanzapine
00002-4772-90_8C16C656.jpg,ROUND,WHITE,C42931,KC4,Livalo,1.8571428571428572,Livalo,1.8571428571428572,Carvedilol,1.8214285714285714,4KC,Livalo
13668-0107-90_NLMIMAGE10_A047502A.jpg,ROUND,YELLOW,C42930,107,Rabeprazole sodium,2.5,promethazine hydrochloride,2.25,ZYPREXA,1.9666666666666668,107,Rabeprazole sodium
654830590.jpg,OVAL,GREEN,C42998,WERAUIN50,Hydrocodone Bitartrate and Acetaminophen,1.5763157894736843,Premarin,1.5545454545454547,Premarin,1.5545454545454547,IMURAN50,IMURAN
597621302.jpg,ROUND,BLUE,C42931,C75,Azor,2.5,Metoprolol Tartrate,2.357142857142857,Metoprolol Tartrate,2.357142857142857,C75,Metoprolol Tartrate
00603-4593-21_7E12BF45.jpg,ROUND,WHITE,C42998,424144,Lisinopril,1.9166666666666665,Lisinopril,1.9166666666666665,Tamoxifen Citrate,1.7954545454545454,4216V4,MethylPREDNISolone
007812271.jpg,CAPSULE,WHITE,C25158,SANDOZ571,Calcium Acetate,2.3921052631578945,Calcium Acetate,2.3921052631578945,Amlodipine Besylate and Benazepril Hydrochloride,2.357142857142857,SSANDOZ571,Amlodipine Besylate and Benazepril Hydrochloride
537460101.jpg,CAPSULE,WHITE,C25158,IP100,Gabapentin,2.35,Gabapentin,2.35,Gabapentin,2.35,IP101,Gabapentin
00078-0176-15_B80EDC36.jpg,CAPSULE,BROWN,C25158,TUCOONTIN00MG,Neurontin,1.598684210526316,Neurontin,1.598684210526316,Neurontin,1.598684210526316,20LESCOL,Lescol
00093304006.jpg,CAPSULE,BROWN,C25158,TEVA001,Loperamide Hydrochloride,2.166666666666667,Amoxicillin,2.0555555555555554,Amoxicillin,2.0555555555555554,TEVA01A,Aspirin and Dipyridamole
DRR04660.jpg,ROUND,WHITE,C42931,M3,Metoprolol Succinate,1.9666666666666668,Metoprolol succinate,1.9666666666666668,Diltiazem Hydrochloride,1.9166666666666665,M3,Metoprolol Succinate
433530741.jpg,ROUND,ORANGE,C42931,BAREABARR,Levitra,1.5833333333333335,Levitra,1.5833333333333335,Levitra,1.5539215686274512,BAYER10,Levitra
00093-7287-89_D22FE95F.jpg,OVAL,BROWN,C42931,937287,Levetiracetam,2.107142857142857,"CARBIDOPA, LEVODOPA AND ENTACAPONE",1.85,Valacyclovir,1.8406593406593408,937287,Levetiracetam
00093-4339-01_B82DDC0E.jpg,CAPSULE,WHITE,C25158,W9311000,Gabapentin,1.7308612440191387,Gabapentin,1.7308612440191387,Gabapentin,1.7308612440191387,433910MG,Terazosin hydrochloride
43598-0319-30_NLMIMAGE10_E43FF26F.jpg,OVAL,WHITE,C42998,R141,Amlodipine besylate and Atorvastatin calcium,1.988888888888889,Bupropion Hydrochloride,1.8571428571428572,Bupropion Hydrochloride,1.8571428571428572,R411,Amlodipine besylate and Atorvastatin calcium
009551025.jpg,OVAL,WHITE,C42998,YLAN7290,Alendronate Sodium,1.9166666666666665,Acyclovir,1.9003267973856208,Tolazamide,1.7051282051282048,Y,levocetirizine dihydrochloride
188600322.jpg,ROUND,YELLOW,C42998,SP2203,Niravam,1.8555555555555556,Oxycodone and Acetaminophen,1.8333333333333335,Niravam,1.75,SP32205,Niravam
003780040.jpg,ROUND,ORANGE,C42998,M40,Clorazepate Dipotassium,2.357142857142857,Altoprev,1.9666666666666668,Fluvoxamine Maleate,1.8571428571428572,M40,Clorazepate Dipotassium
243380100.jpg,OVAL,PINK,C42931,EAB,Erythromycin,2.216666666666667,Erythromycin,2.216666666666667,TOPROL,1.7166666666666668,EE,E.E.S
006030026.jpg,ROUND,YELLOW,C42998,A,Aspirin,2.75,Low Dose Aspirin,2.75,Aspirin,2.5,A,Low Dose Aspirin
00009-5012-01_8F15C7BE.jpg,ROUND,WHITE,C42931,GELAEEL25,Glyset,1.75,Montelukast Sodium,1.5448717948717952,Glyset,1.527777777777778,GLYSET25,Glyset
107020014.jpg,ROUND,WHITE,C42931,K14,Betaxolol,2.357142857142857,BETAXOLOL HYDROCHLORIDE,2.107142857142857,Finasteride,1.8333333333333335,K14,BETAXOLOL HYDROCHLORIDE
605050173.jpg,OVAL,PINK,C42931,APO000,Metformin Hydrochloride,1.8571428571428572,Zolpidem Tartrate,1.8333333333333335,Gemfibrozil,1.751336898395722,APOQU10,Quinapril
001850010.jpg,ROUND,WHITE,C42998,E01,Acarbose,2.0833333333333335,Methimazole,1.9,BETHANECHOL CHLORIDE,1.9,E10,Labetalol HCl
00093-7240-06_7F293FE9.jpg,ROUND,WHITE,C42931,937204,Risperidone,2.2445054945054945,Mirtazapine,2.2335164835164836,Mirtazapine,1.9835164835164836,937240,Risperidone
000544129.jpg,ROUND,BLUE,C42998,54659,Cyclophosphamide,2.143939393939394,Leucovorin Calcium,1.893939393939394,Dexamethasone,1.8106060606060608,54639,Cyclophosphamide
000711013.jpg,CAPSULE,WHITE,C25158,PFIZERRRICR50,Lyrica,1.9807692307692308,Lyrica,1.9807692307692308,Lyrica,1.914021164021164,PFIZERPGN50,Lyrica
684620554.jpg,ROUND,WHITE,C42998,3,ADEFOVIR DIPIVOXIL,2.75,Isosorbide Dinitrate,1.9166666666666665,Isosorbide Sublingual,1.9166666666666665,I3,Fosinopril Sodium and Hydrochlorothiazide
00093-4742-01_CE23671B.jpg,OVAL,WHITE,C42998,937442,Rizatriptan Benzoate,2.2335164835164836,Alendronate Sodium,1.9368131868131868,Rizatriptan Benzoate,1.9368131868131868,474293,Citalopram
00093-4356-01_0E210728.jpg,CAPSULE,BLUE,C25158,6074250MG,Vancomycin Hydrochloride,1.986842105263158,Verapamil Hydrochloride,1.9285714285714286,Ramipril,1.881578947368421,435620MG,Fluoxetine
510790588.jpg,CAPSULE,WHITE,C25158,MYLAN20050,Doxepin Hydrochloride,2.25,Doxepin Hydrochloride,2.25,Temazepam,2.1,MYLAN3005,Thiothixene
494830223.jpg,CAPSULE,YELLOW,C25158,TCL1222,Nitroglycerin,2.5583333333333336,NITRO-TIME,2.3083333333333336,Nitro-Time,2.3083333333333336,TCL1223,NITRO-TIME
003785340.jpg,CAPSULE,BLUE,C25158,MYLAN3050,Clomipramine Hydrochloride,2.3473684210526313,Prazosin Hydrochloride,2.292105263157895,Prazosin Hydrochloride,2.292105263157895,MYLAN5340,Diltiazem Hydrochloride
001490470.jpg,OVAL,WHITE,C42931,RSNMG30MG,ACTONEL,2.1944444444444446,Actonel,2.1944444444444446,ACTONEL,1.731578947368421,RSN30MG,ACTONEL
625840693.jpg,ROUND,ORANGE,C42931,WW112,Doxycycline,2.2424242424242427,Doxycycline,2.2424242424242427,Doxycycline,2.2424242424242427,WW112,Doxycycline
003785486.jpg,ROUND,WHITE,C42998,MCMZE2,Meclizine Hydrochloride,1.9642857142857144,Meclizine Hydrochloride,1.9642857142857144,Captopril,1.6833333333333336,MMCZ25,Meclizine Hydrochloride
00173-0778-61_341E1A40.jpg,ROUND,WHITE,C42998,LILIAL100,PLETAL,1.881578947368421,Tolinase,1.8214285714285714,Hepsera,1.75,LAMICTAL100,LAMICTAL
525440729.jpg,OVAL,ORANGE,C42998,NORCOC79,Norco,2.3513071895424833,Norco,1.8725490196078431,Norco,1.8725490196078431,NORCO729,Norco
