,Unnamed: 0,ID,splcolor_text,splshape_text,product_code,medicine_name,dosage_form,splimage,splimprint,original_name,num_colors,num_imprints,image_path,shape_label,color_label
135,5401,32866,PINK,CAPSULE,0904-5684,OMEPRAZOLE,C42902,009045684,APO;020,009045684.jpg,2,2.0,data/pillbox_production_images_full_202008/009045684.jpg,1,6
136,5931,24329,ORANGE,OVAL,0904-5809,LISINOPRIL,C42998,009045809,E102,009045809.jpg,1,1.0,data/pillbox_production_images_full_202008/009045809.jpg,7,5
137,3766,26717,YELLOW,OVAL,59762-0104,SULFASALAZINE,C42905,597620104,104,597620104.jpg,1,1.0,data/pillbox_production_images_full_202008/597620104.jpg,7,11
138,9719,26759,GRAY,CAPSULE,55111-339,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,C25158,55111-0339-01_6D03B6BD,RDY;339,55111-0339-01_6D03B6BD.jpg,2,2.0,data/pillbox_production_images_full_202008/55111-0339-01_6D03B6BD.jpg,1,3
139,2113,38254,WHITE,ROUND,0228-2551,DICLOFENAC SODIUM,C42905,00228-2551-06_6A233509,R;551,00228-2551-06_6A233509.jpg,1,2.0,data/pillbox_production_images_full_202008/00228-2551-06_6A233509.jpg,10,10
140,2783,25856,ORANGE,ROUND,0904-2013,REGULAR STRENGTH ASPIRIN EC,C42905,009042013,T,009042013.jpg,1,1.0,data/pillbox_production_images_full_202008/009042013.jpg,10,5
141,3833,22316,YELLOW,OVAL,0006-0747,HYZAAR,C42931,00006-0747-31_0A07854C,747,00006-0747-31_0A07854C.jpg,1,1.0,data/pillbox_production_images_full_202008/00006-0747-31_0A07854C.jpg,7,11
142,7671,44149,BLUE,CAPSULE,0378-8200,KETOPROFEN,C42916,003788200,MYLAN;8200,003788200.jpg,2,2.0,data/pillbox_production_images_full_202008/003788200.jpg,1,1
143,1544,4577,WHITE,OVAL,62037-710,POTASSIUM CHLORIDE,C42927,620370710,Andrx;710,620370710.jpg,1,2.0,data/pillbox_production_images_full_202008/620370710.jpg,7,10
144,911,31825,WHITE,ROUND,0378-3632,CARVEDILOL,C42931,00378-3632-01_4B242591,M;C32,00378-3632-01_4B242591.jpg,1,2.0,data/pillbox_production_images_full_202008/00378-3632-01_4B242591.jpg,10,10
145,4703,29824,YELLOW,OVAL,42291-699,QUETIAPINE FUMARATE,C42931,422910699,93;8164,422910699.jpg,1,2.0,data/pillbox_production_images_full_202008/422910699.jpg,7,11
146,1664,12295,YELLOW,ROUND,51079-698,LISINOPRIL AND HYDROCHLOROTHIAZIDE,C42998,510790698,LH2;M,510790698.jpg,1,2.0,data/pillbox_production_images_full_202008/510790698.jpg,10,11
147,2168,36040,WHITE,ROUND,0603-2338,ACETAMINOPHEN AND CODEINE,C42998,006032338,2064;V;3,006032338.jpg,1,3.0,data/pillbox_production_images_full_202008/006032338.jpg,10,10
148,1117,36956,WHITE,ROUND,65162-188,NAPROXEN,C42998,651620188,IP188;250,651620188.jpg,1,2.0,data/pillbox_production_images_full_202008/651620188.jpg,10,10
149,8387,28362,WHITE,OVAL,51672-4125,CARBAMAZEPINE,C42927,51672-4125-01_50132849,T29,51672-4125-01_50132849.jpg,1,1.0,data/pillbox_production_images_full_202008/51672-4125-01_50132849.jpg,7,10
150,9353,27151,WHITE,ROUND,68084-253,HYDROXYZINE HYDROCHLORIDE,C42931,88D96229-F39C-5CD1-E053-2A95A90ACDBE,K;10,88d96229-f39c-5cd1-e053-2a95a90acdbe.jpg,1,2.0,data/pillbox_production_images_full_202008/88d96229-f39c-5cd1-e053-2a95a90acdbe.jpg,10,10
151,1160,12212,PINK,CAPSULE,64764-046,PREVACID,C42902,647640046,TAP;PREVACID;30,647640046.jpg,2,3.0,data/pillbox_production_images_full_202008/647640046.jpg,1,6
152,5859,42883,WHITE,ROUND,0143-1455,PHENOBARBITAL,C42998,001431455,WW;455,001431455.jpg,1,2.0,data/pillbox_production_images_full_202008/001431455.jpg,10,10
153,7609,46788,YELLOW,CAPSULE,65862-199,GABAPENTIN,C25158,65862-0199-05_10080850,D;03,65862-0199-05_10080850.jpg,1,2.0,data/pillbox_production_images_full_202008/65862-0199-05_10080850.jpg,1,11
154,6320,10487,BROWN,CAPSULE,43063-020,LOPERAMIDE HYDROCHLORIDE,C25158,00093031105,TEVA;0311,00093031105.jpg,1,2.0,data/pillbox_production_images_full_202008/00093031105.jpg,1,2
155,5026,46269,WHITE,ROUND,0603-2544,"BUTALBITAL, ACETAMINOPHEN AND CAFFEINE",C42998,006032544,2355;V,006032544.jpg,1,2.0,data/pillbox_production_images_full_202008/006032544.jpg,10,10
156,3656,18694,WHITE,CAPSULE,0087-6673,VIDEX EC,C42902,000876673,BMS;250;mg;6673,000876673.jpg,1,4.0,data/pillbox_production_images_full_202008/000876673.jpg,1,10
157,4185,35267,WHITE,ROUND,0378-6043,RISPERIDONE,C42999,00378-6043-28_NLMIMAGE10_3E419F4C,M;RN,00378-6043-28_NLMIMAGE10_3E419F4C.jpg,1,2.0,data/pillbox_production_images_full_202008/00378-6043-28_NLMIMAGE10_3E419F4C.jpg,10,10
158,8287,79914,BROWN,OVAL,60687-515,VERAPAMIL HYDROCHLORIDE,C42930,240_MG_TABLET,G74,240_mg_Tablet.jpg,1,1.0,data/pillbox_production_images_full_202008/240_mg_Tablet.jpg,7,2
159,1440,28168,PURPLE,CAPSULE,0186-5022,NEXIUM,C42902,001865022,NEXIUM20mg,001865022.jpg,1,1.0,data/pillbox_production_images_full_202008/001865022.jpg,1,7
160,4015,34615,WHITE,OVAL,29033-003,SUCRALFATE,C42998,290330003,NS;1,290330003.jpg,1,2.0,data/pillbox_production_images_full_202008/290330003.jpg,7,10
161,7903,13018,ORANGE,OVAL,23155-118,CALCITRIOL,C42954,231550118,H118,231550118.jpg,1,1.0,data/pillbox_production_images_full_202008/231550118.jpg,7,5
162,4088,10550,GRAY,CAPSULE,0228-2892,DULOXETINE,C42904,IMAGE2892,2892;2892,image2892.jpg,2,2.0,data/pillbox_production_images_full_202008/image2892.jpg,1,3
163,2264,33875,WHITE,ROUND,64125-138,BENZTROPINE MESYLATE,C42998,64125-0138-01_NLMIMAGE10_A03DD03E,EPI;138,64125-0138-01_NLMIMAGE10_A03DD03E.jpg,1,2.0,data/pillbox_production_images_full_202008/64125-0138-01_NLMIMAGE10_A03DD03E.jpg,10,10
164,4229,82078,BLUE,ROUND,60687-547,METOLAZONE,C42998,655800644,644;5,655800644.jpg,1,2.0,data/pillbox_production_images_full_202008/655800644.jpg,10,1
165,1818,36052,WHITE,ROUND,55111-196,CLOPIDOGREL BISULFATE,C42931,55111-0196-90_NLMIMAGE10_701DB86D,R;196,55111-0196-90_NLMIMAGE10_701DB86D.jpg,1,2.0,data/pillbox_production_images_full_202008/55111-0196-90_NLMIMAGE10_701DB86D.jpg,10,10
166,7155,68424,WHITE,ROUND,45865-907,ACETAMINOPHEN 325 MG,C42998,272F18B6-1B10-5621-E054-00144FF8D46C,AP;012,272f18b6-1b10-5621-e054-00144ff8d46c.jpg,1,2.0,data/pillbox_production_images_full_202008/272f18b6-1b10-5621-e054-00144ff8d46c.jpg,10,10
167,8020,23681,WHITE,CAPSULE,0002-3250,STRATTERA,C25158,00002-3250-30_431E21C1,LILLY;3250;80;mg,00002-3250-30_431E21C1.jpg,2,4.0,data/pillbox_production_images_full_202008/00002-3250-30_431E21C1.jpg,1,10
168,7472,26196,WHITE,ROUND,0781-5204,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,C42931,007815204,SZ;309,007815204.jpg,1,2.0,data/pillbox_production_images_full_202008/007815204.jpg,10,10
170,9772,38510,RED,ROUND,24658-243,LISINOPRIL,C42998,246580243,WW268,246580243.jpg,1,1.0,data/pillbox_production_images_full_202008/246580243.jpg,10,8
171,252,83712,RED,OVAL,42192-615,NIFEDIPINE,C42954,5E20A7F1-71BA-4604-E053-2A91AA0AF860,IMI;10,5e20a7f1-71ba-4604-e053-2a91aa0af860.jpg,1,2.0,data/pillbox_production_images_full_202008/5e20a7f1-71ba-4604-e053-2a91aa0af860.jpg,7,8
172,1770,22244,BLUE,CAPSULE,0032-1206,CREON,C42904,000321206,CREON;1206,000321206.jpg,2,2.0,data/pillbox_production_images_full_202008/000321206.jpg,1,1
173,5326,21430,WHITE,ROUND,0591-0339,DICLOFENAC SODIUM,C42905,005910339,WPI;339,005910339.jpg,1,2.0,data/pillbox_production_images_full_202008/005910339.jpg,10,10
174,5598,33318,BLUE,CAPSULE,0032-3016,CREON,C42904,000323016,CREON;1236,000323016.jpg,1,2.0,data/pillbox_production_images_full_202008/000323016.jpg,1,1
175,807,9051,WHITE,ROUND,0093-2203,METOCLOPRAMIDE,C42998,00093-2203-01_CE27E77F,TEVA;2203,00093-2203-01_CE27E77F.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-2203-01_CE27E77F.jpg,10,10
176,3292,21588,BROWN,CAPSULE,55111-587,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,C25158,55111-0587-01_NLMIMAGE10_FB3AFD97,RDY;587,55111-0587-01_NLMIMAGE10_FB3AFD97.jpg,1,2.0,data/pillbox_production_images_full_202008/55111-0587-01_NLMIMAGE10_FB3AFD97.jpg,1,2
178,560,41669,WHITE,CAPSULE,65862-176,PENICILLIN V POTASSIUM,C42931,65862-0176-99_NLMIMAGE10_4A472569,E;8;5,65862-0176-99_NLMIMAGE10_4A472569.jpg,1,3.0,data/pillbox_production_images_full_202008/65862-0176-99_NLMIMAGE10_4A472569.jpg,1,10
179,6641,24326,ORANGE,ROUND,0258-3613,ISORBIDE DINITRATE,C42927,002583613,IL/3613,002583613.jpg,1,1.0,data/pillbox_production_images_full_202008/002583613.jpg,10,5
180,6467,37967,YELLOW,CAPSULE,60505-2615,CLARITHROMYCIN,C42931,605052615,CLA500;APO,605052615.jpg,1,2.0,data/pillbox_production_images_full_202008/605052615.jpg,1,11
181,4912,36686,WHITE,ROUND,16714-372,LAMOTRIGINE,C42998,16714-0372-02_NLMIMAGE10_CC49662B,L122,16714-0372-02_NLMIMAGE10_CC49662B.jpg,1,1.0,data/pillbox_production_images_full_202008/16714-0372-02_NLMIMAGE10_CC49662B.jpg,10,10
182,5448,13554,ORANGE,CAPSULE,0555-0635,DANAZOL,C25158,00555063509,barr;635,00555063509.jpg,1,2.0,data/pillbox_production_images_full_202008/00555063509.jpg,1,5
183,9189,7911,WHITE,ROUND,60429-620,OLANZAPINE,C42931,604290620,APO;OLA;2;5,604290620.jpg,1,4.0,data/pillbox_production_images_full_202008/604290620.jpg,10,10
184,7395,74393,ORANGE,ROUND,65084-127,HYDRALAZINE HYDROCHLORIDE,C42998,50111032801,PLIVA;328,50111032801.jpg,1,2.0,data/pillbox_production_images_full_202008/50111032801.jpg,10,5
185,700,6165,PURPLE,OVAL,0185-0211,BENAZEPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,C42931,001850211,E211,001850211.jpg,1,1.0,data/pillbox_production_images_full_202008/001850211.jpg,7,7
186,8932,17680,PINK,ROUND,67544-911,METOPROLOL TARTRATE,C42931,675440911,M;32,675440911.jpg,1,2.0,data/pillbox_production_images_full_202008/675440911.jpg,10,6
187,4490,14779,ORANGE,ROUND,54738-905,FELODIPINE,C42930,547380905,MP;772,547380905.jpg,1,2.0,data/pillbox_production_images_full_202008/547380905.jpg,10,5
188,7879,18100,BLUE,CAPSULE,65862-017,AMOXICILLIN,C25158,65862-0017-01_04080220,A45,65862-0017-01_04080220.jpg,2,1.0,data/pillbox_production_images_full_202008/65862-0017-01_04080220.jpg,1,1
189,163,44879,WHITE,ROUND,0603-3897,HYDROCODONE BITARTRATE AND IBUPROFEN,C42931,006033897,3585;V,006033897.jpg,1,2.0,data/pillbox_production_images_full_202008/006033897.jpg,10,10
190,6816,21654,WHITE,ROUND,43353-657,PREDNISONE,C42998,433530657,54;612,433530657.jpg,1,2.0,data/pillbox_production_images_full_202008/433530657.jpg,10,10
191,2398,40418,WHITE,DIAMOND,0093-0039,LAMOTRIGINE,C42998,00093003901,9;3;39,00093003901.jpg,1,3.0,data/pillbox_production_images_full_202008/00093003901.jpg,2,10
192,1389,1427,BLUE,OVAL,69618-013,ACETAMINOPHEN / DIPHENHYDRAMINE 500/25 MG,C42998,2835DB18-FF7D-542E-E054-00144FF8D46C,AP;133,2835db18-ff7d-542e-e054-00144ff8d46c.jpg,1,2.0,data/pillbox_production_images_full_202008/2835db18-ff7d-542e-e054-00144ff8d46c.jpg,7,1
193,6376,43071,PINK,ROUND,68084-597,NIFEDIPINE,C42930,88DFAC9A-C7E0-01BE-E053-2995A90A6D40,KU;260,88dfac9a-c7e0-01be-e053-2995a90a6d40.jpg,1,2.0,data/pillbox_production_images_full_202008/88dfac9a-c7e0-01be-e053-2995a90a6d40.jpg,10,6
194,1042,21823,BROWN,ROUND,53746-515,SPIRONOLACTONE,C42998,53746-0515-01_NLMIMAGE10_3B431DC8,AN;515,53746-0515-01_NLMIMAGE10_3B431DC8.jpg,1,2.0,data/pillbox_production_images_full_202008/53746-0515-01_NLMIMAGE10_3B431DC8.jpg,10,2
195,4832,40210,WHITE,ROUND,76282-302,ALFUZOSIN HYDROCHLORIDE,C42927,762820302,IG;302,762820302.jpg,1,2.0,data/pillbox_production_images_full_202008/762820302.jpg,10,10
196,4993,26755,BROWN,ROUND,64376-812,PHENAZOPYRIDINE HCL,C42998,643760812,BP;812,643760812.jpg,1,2.0,data/pillbox_production_images_full_202008/643760812.jpg,10,2
197,7781,46795,WHITE,ROUND,0115-3511,PYRIDOSTIGMINE BROMIDE,C42998,00115-3511-01_C60E6313,G3511,00115-3511-01_C60E6313.jpg,1,1.0,data/pillbox_production_images_full_202008/00115-3511-01_C60E6313.jpg,10,10
198,8093,79941,WHITE,ROUND,70518-2579,GLIPIZIDE,C42930,00591084510,WPI;845,00591084510.jpg,1,2.0,data/pillbox_production_images_full_202008/00591084510.jpg,10,10
199,1793,33609,PURPLE,CAPSULE,0456-2615,TIAZAC,C42916,004562615,Tiazac;300,004562615.jpg,2,2.0,data/pillbox_production_images_full_202008/004562615.jpg,1,7
200,9023,38597,ORANGE,ROUND,60687-145,PREDNISONE,C42998,00603-5339-32_RXNAVIMAGE10_6612B345,50;92;V,00603-5339-32_RXNAVIMAGE10_6612B345.jpg,1,3.0,data/pillbox_production_images_full_202008/00603-5339-32_RXNAVIMAGE10_6612B345.jpg,10,5
201,7837,58618,WHITE,ROUND,0360-0179,FERRUM PHOSPHORICUM,C42998,NO_PRODUCT_IMAGE,,no_product_image.jpg,1,,data/pillbox_production_images_full_202008/no_product_image.jpg,10,10
202,9482,27995,BLUE,CAPSULE,0003-3631,REYATAZ,C42936,000033631,BMS;200;mg;3631,000033631.jpg,1,4.0,data/pillbox_production_images_full_202008/000033631.jpg,1,1
203,4382,21252,PINK,OVAL,24338-112,PCE,C42998,243380112,PCE,243380112.jpg,1,1.0,data/pillbox_production_images_full_202008/243380112.jpg,7,6
204,8478,50778,BLUE,OVAL,50090-1672,ACYCLOVIR,C42998,00093894301,N943;400,00093894301.jpg,1,2.0,data/pillbox_production_images_full_202008/00093894301.jpg,7,1
205,8509,25112,PINK,ROUND,43353-742,HYDRALAZINE HYDROCHLORIDE,C42931,433530742,HP;3,433530742.jpg,1,2.0,data/pillbox_production_images_full_202008/433530742.jpg,10,6
206,3276,26983,ORANGE,ROUND,0555-9047,ENPRESSE,C42897,00555904758PART3OF4,dp;512,00555904758part3of4.jpg,1,2.0,data/pillbox_production_images_full_202008/00555904758part3of4.jpg,10,5
207,2506,27348,YELLOW,ROUND,0378-1355,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,C42998,003781355,MYLAN;TH;2,003781355.jpg,1,3.0,data/pillbox_production_images_full_202008/003781355.jpg,10,11
208,4971,40919,WHITE,ROUND,0781-1047,PERPHENAZINE,C42931,007811047,GG107,007811047.jpg,1,1.0,data/pillbox_production_images_full_202008/007811047.jpg,10,10
209,797,3570,WHITE,ROUND,0603-2337,ACETAMINOPHEN AND CODEINE,C42998,006032337,2063;V;2,006032337.jpg,1,3.0,data/pillbox_production_images_full_202008/006032337.jpg,10,10
210,6570,9789,GRAY,CAPSULE,68151-2959,ANAGRELIDE HYDROCHLORIDE,C25158,00172524160,5241;0;5;mg,00172524160.jpg,2,4.0,data/pillbox_production_images_full_202008/00172524160.jpg,1,3
211,8554,25399,YELLOW,ROUND,0143-1270,LISINOPRIL,C42998,001431270,WW;270,001431270.jpg,1,2.0,data/pillbox_production_images_full_202008/001431270.jpg,10,11
212,6301,62317,GRAY,CAPSULE,53002-1366,VENLAFAXINE HYDROCHLORIDE,C42916,00093738456,93;7384;93;7384,00093738456.jpg,2,4.0,data/pillbox_production_images_full_202008/00093738456.jpg,1,3
213,3710,40929,YELLOW,ROUND,60429-771,TOPIRAMATE,C42998,604290771,IG;280,604290771.jpg,1,2.0,data/pillbox_production_images_full_202008/604290771.jpg,10,11
214,6945,41896,WHITE,ROUND,67544-870,LORAZEPAM,C42998,675440870,M;321,675440870.jpg,1,2.0,data/pillbox_production_images_full_202008/675440870.jpg,10,10
215,9278,80536,PINK,ROUND,67296-1792,MECLIZINE HCL 25 MG,C42998,32BE45E5-1CFA-0968-E054-00144FF8D46C,AP;115,32be45e5-1cfa-0968-e054-00144ff8d46c.jpg,1,2.0,data/pillbox_production_images_full_202008/32be45e5-1cfa-0968-e054-00144ff8d46c.jpg,10,6
216,9626,30135,PURPLE,OVAL,65162-762,WARFARIN SODIUM,C42998,65162-0762-10_NLMIMAGE10_A23CD166,762;2;AN,65162-0762-10_NLMIMAGE10_A23CD166.jpg,1,3.0,data/pillbox_production_images_full_202008/65162-0762-10_NLMIMAGE10_A23CD166.jpg,7,7
217,2999,28884,BROWN,ROUND,42192-331,NP THYROID 90,C42998,421920331,AP;331,421920331.jpg,1,2.0,data/pillbox_production_images_full_202008/421920331.jpg,10,2
218,3318,43564,BLUE,ROUND,62175-302,RABEPRAZOLE SODIUM,C42905,621750302,KU;7,621750302.jpg,1,2.0,data/pillbox_production_images_full_202008/621750302.jpg,10,1
219,6021,2916,WHITE,CAPSULE,57664-377,TRAMADOL HYDROCHLORIDE,C42998,57664-0377-18_4D12A685,377,57664-0377-18_4D12A685.jpg,1,1.0,data/pillbox_production_images_full_202008/57664-0377-18_4D12A685.jpg,1,10
220,242,29264,PINK,ROUND,51285-431,QUARTETTE,C42931,51285043165PART1OF4,TV;076,51285043165part1of4.jpg,1,2.0,data/pillbox_production_images_full_202008/51285043165part1of4.jpg,10,6
221,8318,34420,GRAY,CAPSULE,0228-2781,PROPRANOLOL HYDROCHLORIDE,C42916,002282781,R;2781,002282781.jpg,1,2.0,data/pillbox_production_images_full_202008/002282781.jpg,1,3
223,6587,17223,ORANGE,CAPSULE,60429-122,VENLAFAXINE HYDROCHLORIDE,C42916,604290122,ZA;36;75;mg,604290122.jpg,2,4.0,data/pillbox_production_images_full_202008/604290122.jpg,1,5
224,4134,4374,YELLOW,ROUND,0091-3322,NIRAVAM,C42999,000913322,SP;322;0;5,000913322.jpg,1,4.0,data/pillbox_production_images_full_202008/000913322.jpg,10,11
225,6881,45240,PINK,CAPSULE,67544-117,OXAZEPAM,C42936,675440117,R;067,675440117.jpg,1,2.0,data/pillbox_production_images_full_202008/675440117.jpg,1,6
226,4797,37539,BLUE,CAPSULE,60429-543,FLURAZEPAM,C25158,604290543,,604290543.jpg,1,,data/pillbox_production_images_full_202008/604290543.jpg,1,1
227,7233,20096,PINK,ROUND,65862-043,LISINOPRIL AND HYDROCHLOROTHIAZIDE,C42998,658620043,A;26,658620043.jpg,1,2.0,data/pillbox_production_images_full_202008/658620043.jpg,10,6
228,350,3468,YELLOW,OVAL,0469-2602,MYRBETRIQ,C42930,004692602,Astellas;logo;355,004692602.jpg,1,3.0,data/pillbox_production_images_full_202008/004692602.jpg,7,11
229,6650,72401,WHITE,ROUND,69117-0003,ANASTROZOLE,C42998,7B4BA0C5-0287-B7A7-E053-2991AA0A575E,YL;111,7b4ba0c5-0287-b7a7-e053-2991aa0a575e.jpg,1,2.0,data/pillbox_production_images_full_202008/7b4ba0c5-0287-b7a7-e053-2991aa0a575e.jpg,10,10
231,7977,70877,BROWN,ROUND,50090-1044,FAMOTIDINE,C42931,00172572860,TEVA;5728,00172572860.jpg,1,2.0,data/pillbox_production_images_full_202008/00172572860.jpg,10,2
232,9199,45309,GRAY,OVAL,60687-139,VALSARTAN,C42931,160_MG_VALSARTAN_TABLET,I;67,160_mg_Valsartan_Tablet.jpg,2,2.0,data/pillbox_production_images_full_202008/160_mg_Valsartan_Tablet.jpg,7,3
234,1902,23695,GRAY,CAPSULE,0172-5241,ANAGRELIDE HYDROCHLORIDE,C25158,00172524160,5241;0;5;mg,00172524160.jpg,2,4.0,data/pillbox_production_images_full_202008/00172524160.jpg,1,3
235,1382,47885,WHITE,OVAL,0378-6162,AMLODIPINE BESYLATE/ATORVASTATIN CALCIUM,C42931,003786162,CDT;252,003786162.jpg,1,2.0,data/pillbox_production_images_full_202008/003786162.jpg,7,10
236,7626,42903,WHITE,CAPSULE,63395-201,EVOXAC,C25158,633950201,EVOXAC;30;mg,633950201.jpg,1,3.0,data/pillbox_production_images_full_202008/633950201.jpg,1,10
237,4938,11726,RED,OVAL,52125-794,NAPROXEN,C42998,00093014901,TEVA;149,00093014901.jpg,1,2.0,data/pillbox_production_images_full_202008/00093014901.jpg,7,8
238,6108,42157,WHITE,OVAL,60505-0234,TORSEMIDE,C42998,605050234,APO;TO;20,605050234.jpg,1,3.0,data/pillbox_production_images_full_202008/605050234.jpg,7,10
240,6593,41817,YELLOW,ROUND,60429-373,QUETIAPINE FUMARATE,C42931,604290373,APO;QUE;100,604290373.jpg,1,3.0,data/pillbox_production_images_full_202008/604290373.jpg,10,11
241,3774,27030,PINK,OVAL,59762-3060,AZITHROMYCIN,C42931,597623060,G;3060,597623060.jpg,1,2.0,data/pillbox_production_images_full_202008/597623060.jpg,7,6
242,2464,11896,WHITE,ROUND,0904-5780,MAJOR HEARTBURN RELIEF,C42931,009045780,L194,009045780.jpg,1,1.0,data/pillbox_production_images_full_202008/009045780.jpg,10,10
243,145,19014,YELLOW,ROUND,0074-2279,MAVIK,C42998,000742279,FX,000742279.jpg,1,1.0,data/pillbox_production_images_full_202008/000742279.jpg,10,11
244,1089,43091,WHITE,OVAL,55566-5060,DESMOPRESSIN ACETATE,C42998,555665060,0;1,555665060.jpg,1,2.0,data/pillbox_production_images_full_202008/555665060.jpg,7,10
245,814,22024,ORANGE,CAPSULE,0069-0550,SUTENT,C25158,000690550,Pfizer;STN;12;5;mg,000690550.jpg,1,5.0,data/pillbox_production_images_full_202008/000690550.jpg,1,5
246,2298,3143,PINK,CAPSULE,0093-7372,AMLODIPINE AND BENAZEPRIL HYDROCHLORIDE,C25158,00093737201,TEVA;7372,00093737201.jpg,2,2.0,data/pillbox_production_images_full_202008/00093737201.jpg,1,6
247,7652,36827,WHITE,ROUND,0378-0712,ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE,C42998,00378-0712-01_NLMIMAGE10_AF4057D2,M;712,00378-0712-01_NLMIMAGE10_AF4057D2.jpg,1,2.0,data/pillbox_production_images_full_202008/00378-0712-01_NLMIMAGE10_AF4057D2.jpg,10,10
248,8636,35649,ORANGE,ROUND,0591-0404,VERAPAMIL HYDROCHLORIDE,C42931,00591-0404-01_0D1286A4,WATSON;404,00591-0404-01_0D1286A4.jpg,1,2.0,data/pillbox_production_images_full_202008/00591-0404-01_0D1286A4.jpg,10,5
249,1732,47459,BLUE,ROUND,0378-0771,CYCLOBENZAPRINE HYDROCHLORIDE,C42931,003780771,M;771,003780771.jpg,1,2.0,data/pillbox_production_images_full_202008/003780771.jpg,10,1
250,6129,16865,WHITE,OVAL,60505-0097,PAROXETINE,C42931,605050097,APO;097,605050097.jpg,1,2.0,data/pillbox_production_images_full_202008/605050097.jpg,7,10
252,1630,18637,WHITE,TRIANGLE,23155-044,LEFLUNOMIDE,C42998,231550044,HP;44,231550044.jpg,1,2.0,data/pillbox_production_images_full_202008/231550044.jpg,14,10
253,5581,38666,YELLOW,ROUND,42291-755,SALSALATE,C42998,422910755,AN512,422910755.jpg,1,1.0,data/pillbox_production_images_full_202008/422910755.jpg,10,11
254,5789,29724,WHITE,ROUND,10370-101,BUPROPION HYDROCHLORIDE,C42930,103700101,A101,103700101.jpg,1,1.0,data/pillbox_production_images_full_202008/103700101.jpg,10,10
255,4398,23042,ORANGE,ROUND,0378-0574,PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE,C42931,00378-0574-01_E8087423,MYLAN;574,00378-0574-01_E8087423.jpg,1,2.0,data/pillbox_production_images_full_202008/00378-0574-01_E8087423.jpg,10,5
256,6982,32108,PINK,ROUND,0781-1635,ISOSORBIDE DINITRATE,C42998,007811635,GG259,007811635.jpg,1,1.0,data/pillbox_production_images_full_202008/007811635.jpg,10,6
257,2064,17977,WHITE,ROUND,43353-849,ABILIFY,C42998,433530849,A;010;20,433530849.jpg,1,3.0,data/pillbox_production_images_full_202008/433530849.jpg,10,10
258,9519,40180,WHITE,ROUND,42291-530,ORPHENADRINE CITRATE,C42998,422910530,G;2011,422910530.jpg,1,2.0,data/pillbox_production_images_full_202008/422910530.jpg,10,10
259,8374,33092,WHITE,ROUND,68084-808,TRAMADOL HYDROCHLORIDE,C42897,50_MG_TRAMADOL_HCL_TABLET,AN;627,50_mg_Tramadol_HCl_Tablet.jpg,1,2.0,data/pillbox_production_images_full_202008/50_mg_Tramadol_HCl_Tablet.jpg,10,10
260,1639,46135,WHITE,ROUND,0039-0066,LASIX,C42998,000390066,LASIX;80,000390066.jpg,1,2.0,data/pillbox_production_images_full_202008/000390066.jpg,10,10
261,7927,11527,RED,CAPSULE,0002-3232,SYMBYAX,C25158,000023232,Lilly;3232;12;25,000023232.jpg,2,4.0,data/pillbox_production_images_full_202008/000023232.jpg,1,8
262,2214,18341,WHITE,ROUND,0093-0074,ZOLPIDEM TARTRATE,C42931,000930074,TEVA;74,000930074.jpg,1,2.0,data/pillbox_production_images_full_202008/000930074.jpg,10,10
264,8930,77581,WHITE,OVAL,70934-196,MECLIZINE HCL 12.5 MG,C42998,32A80133-8C7C-57F8-E054-00144FF88E88,AP;117,32a80133-8c7c-57f8-e054-00144ff88e88.jpg,1,2.0,data/pillbox_production_images_full_202008/32a80133-8c7c-57f8-e054-00144ff88e88.jpg,7,10
265,1235,39297,BLUE,CAPSULE,64455-797,CARDIZEM CD,C25158,644550797,cardizem;CD;240;mg,644550797.jpg,1,4.0,data/pillbox_production_images_full_202008/644550797.jpg,1,1
266,6269,12780,WHITE,OVAL,43353-215,POTASSIUM CHLORIDE,C42927,433530215,ABRS;123,433530215.jpg,1,2.0,data/pillbox_production_images_full_202008/433530215.jpg,7,10
